topo,n,rate,pat,sent,recv,time_taken,injection_rate,sustained_rate,if_worst_latency,queue_cumu_worst_latency,sum_queueing,worst_total_latency
fc_BFT2,4,100,human,44304,44304,14094,1.000,.785,11,1517,30647603,1520
fc_BFT2,8,100,human,77280,77280,15266,1.000,.632,41,4171,141474431,4175
fc_BFT2,16,100,human,129370,129370,19307,1.000,.418,67,8982,460976499,8996
fc_BFT2,32,100,human,217795,217795,21619,1.000,.314,96,13034,1206347575,13056
fc_BFT2,64,100,hamm,30517,30517,8015,1.000,.059,6387,7613,108437193,7631
fc_BFT2,2,100,roadnet,1485206,1485206,769978,1.000,.964,1,0,0,1
fc_BFT2,4,100,roadnet,1485468,1485468,380888,1.000,.975,3,0,0,3
fc_BFT2,64,100,human,359558,359558,24668,1.000,.227,159,17726,2609878306,17737
fc_BFT2,8,100,roadnet,1485867,1485867,196466,1.000,.945,5,0,0,5
fc_BFT2,16,100,roadnet,1486518,1486518,102033,1.000,.910,7,0,0,7
fc_BFT2,32,100,roadnet,1487412,1487412,52866,1.000,.879,9,1,5381,9
fc_BFT2,2,100,dac,1006,1006,599,1.000,.839,1,0,0,1
fc_BFT2,4,100,dac,1324,1324,479,1.000,.691,12,126,53008,129
fc_BFT2,8,100,dac,1566,1566,508,1.000,.385,79,301,189396,306
fc_BFT2,16,100,dac,2120,2120,553,1.000,.239,161,424,343284,435
fc_BFT2,32,100,dac,2276,2276,583,1.000,.121,298,482,374155,502
fc_BFT2,64,100,roadnet,1488956,1488956,27055,1.000,.859,12,0,0,12
fc_BFT2,2,100,ram2k,7397,7397,4754,1.000,.777,1,0,0,1
fc_BFT2,4,100,ram2k,8905,8905,3623,1.000,.614,14,1185,4335930,1188
fc_BFT2,8,100,ram2k,13844,13844,5817,1.000,.297,492,3996,22980852,4004
fc_BFT2,16,100,ram2k,19628,19628,5898,1.000,.207,169,4676,40560187,4684
fc_BFT2,64,100,dac,2504,2504,579,1.000,.067,519,498,301761,528
fc_BFT2,32,100,ram2k,21490,21490,4957,1.000,.135,508,4341,38727713,4352
fc_BFT2,2,100,soc,125663,125663,71271,1.000,.881,1,0,0,1
fc_BFT2,4,100,soc,160167,160167,51575,1.000,.776,14,12707,778398327,12710
fc_BFT2,8,100,soc,203665,203665,41527,1.000,.613,107,19862,1362134724,19867
fc_BFT2,16,100,soc,259473,259473,51162,1.000,.316,135,23601,2696598104,23609
fc_BFT2,32,100,soc,356480,356480,29604,1.000,.376,143,17600,2882128700,17615
fc_BFT2,64,100,ram2k,26644,26644,5442,1.000,.076,1320,5056,53120188,5071
fc_BFT2,2,100,stanford,262161,262161,133362,1.000,.982,1,0,0,1
fc_BFT2,4,100,stanford,263570,263570,69737,1.000,.944,5,1,27222,5
fc_BFT2,8,100,stanford,264830,264830,35205,1.000,.940,6,4,147714,8
fc_BFT2,16,100,stanford,266473,266473,18212,1.000,.914,9,18,246502,25
fc_BFT2,32,100,stanford,269307,269307,9221,1.000,.912,12,33,326909,42
fc_BFT2,64,100,soc,372356,372356,40239,1.000,.144,672,30795,4804441145,30806
fc_BFT2,2,100,wiki,4065,4065,2461,1.000,.825,1,0,0,1
fc_BFT2,4,100,wiki,6288,6288,2350,1.000,.668,8,153,330747,156
fc_BFT2,8,100,wiki,10295,10295,2481,1.000,.518,31,388,1610863,394
fc_BFT2,16,100,wiki,15488,15488,2894,1.000,.334,83,579,4539669,622
fc_BFT2,32,100,wiki,21423,21423,3852,1.000,.173,132,928,8917988,941
fc_BFT2,64,100,stanford,274905,274905,5526,1.000,.777,14,59,551725,62
fc_BFT2,2,100,local,2048,2048,1025,1.000,.999,1,0,0,1
fc_BFT2,4,100,local,4096,4096,1707,1.000,.599,18,681,1185915,685
fc_BFT2,8,100,local,8192,8192,1690,1.000,.605,42,662,1933207,669
fc_BFT2,16,100,local,16384,16384,1746,1.000,.586,61,718,3685674,723
fc_BFT2,32,100,local,32768,32768,1692,1.000,.605,70,665,6882729,670
fc_BFT2,64,100,wiki,29463,29463,2811,1.000,.163,167,1127,13591432,1138
fc_BFT2,2,100,random,2048,2048,1025,1.000,.999,1,0,0,1
fc_BFT2,4,100,random,4096,4096,1421,1.000,.720,13,395,777048,400
fc_BFT2,8,100,random,8192,8192,1719,1.000,.595,36,692,2444927,699
fc_BFT2,16,100,random,16384,16384,1968,1.000,.520,47,935,6980821,945
fc_BFT2,64,100,local,65536,65536,1730,1.000,.591,85,703,13322122,708
fc_BFT2,32,100,random,32768,32768,2616,1.000,.391,51,1584,24036274,1593
fc_BFT2,64,100,random,65536,65536,3171,1.000,.322,85,2138,66530325,2149
fc_BFT3,16,100,random,16384,16384,1895,1.000,.540,55,866,6294490,874
fc_BFT3,64,100,random,65536,65536,2269,1.000,.451,127,1235,36959476,1250
IC,2,100,local,2048,2048,1028,1.000,.996,1,3,6144,4
IC,2,100,random,2048,2048,1028,1.000,.996,1,3,6144,4
IC,2,100,add20,2678,2678,1401,1.000,.955,1,3,8034,4
IC,2,100,amazon,271188,271188,138428,1.000,.979,1,3,813564,4
IC,2,100,bomhof1,3986,3985,2542,1.000,.784,1,3,11958,4
IC,2,100,bomhof2,5388,5388,2804,1.000,.960,1,3,16164,4
IC,2,100,bomhof3,13013,13013,6752,1.000,.963,1,3,39039,4
IC,2,100,google,722589,722589,389602,1.000,.927,1,3,2167767,4
IC,2,100,hamm,21635,21635,12293,1.000,.879,1,3,64905,4
IC,2,100,human,24510,24510,12870,1.000,.952,1,3,73530,4
IC,2,100,roadnet,1485206,1485206,769981,1.000,.964,1,3,4455618,4
IC,2,100,dac,1006,1006,602,1.000,.835,1,3,3018,4
IC,2,100,ram2k,7397,7397,4757,1.000,.777,1,3,22191,4
IC,2,100,soc,125663,125663,71274,1.000,.881,1,3,376989,4
IC,2,100,stanford,262161,262161,133365,1.000,.982,1,3,786483,4
IC,2,100,wiki,4065,4064,2463,1.000,.825,2,3,12195,5
IC,4,100,local,4096,4096,2052,1.000,.499,5,1025,2100233,1029
IC,4,100,random,4096,4096,2052,1.000,.499,5,1025,2100233,1029
IC,4,100,add20,2941,2941,835,1.000,.880,6,56,105363,58
IC,4,100,amazon,280248,280248,73966,1.000,.947,6,737,111138972,739
IC,4,100,bomhof1,5161,5159,2116,1.000,.609,8,752,1292233,754
IC,4,100,bomhof2,6206,6204,2092,1.000,.741,7,322,326105,324
IC,4,100,bomhof3,13837,13836,3749,1.000,.922,10,62,241217,66
IC,4,100,google,729996,729996,198814,1.000,.917,5,1188,290688642,1190
IC,4,100,hamm,23838,23838,7612,1.000,.782,7,1454,14745434,1456
IC,4,100,human,44304,44303,20115,1.000,.550,10,7133,132221899,7135
IC,4,100,roadnet,1485468,1485468,380898,1.000,.974,3,10,7235235,12
IC,4,100,dac,1324,1324,506,1.000,.654,8,147,70774,149
IC,4,100,ram2k,8905,8905,3994,1.000,.557,7,1584,4842921,1586
IC,4,100,soc,160167,160167,60078,1.000,.666,10,15389,1198015903,15391
IC,4,100,stanford,263570,263570,69763,1.000,.944,4,88,6841636,90
IC,4,100,wiki,6288,6287,3156,1.000,.498,9,872,2343995,874
IC,8,100,local,8192,8192,2053,1.000,.498,5,1025,4200466,1029
IC,8,100,random,8192,8192,2053,1.000,.498,5,1025,4201487,1029
IC,8,100,add20,3458,3457,708,1.000,.610,16,182,289011,184
IC,8,100,amazon,291719,291719,40838,1.000,.892,11,1457,176047939,1459
IC,8,100,bomhof1,8026,8024,2535,1.000,.395,21,1423,5147639,1425
IC,8,100,bomhof2,6828,6826,1542,1.000,.553,22,537,819005,542
IC,8,100,bomhof3,14340,14338,2345,1.000,.764,22,365,1340173,367
IC,8,100,google,736102,736102,99981,1.000,.920,6,1398,348290669,1400
IC,8,100,hamm,25742,25741,7301,1.000,.440,22,4148,58433547,4150
IC,8,100,human,77280,77279,22289,1.000,.433,18,10269,345396300,10271
IC,8,100,roadnet,1485867,1485867,196469,1.000,.945,4,9,6289402,11
IC,8,100,dac,1566,1565,550,1.000,.355,22,331,214470,333
IC,8,100,ram2k,13844,13843,4552,1.000,.380,20,2734,17408249,2736
IC,8,100,soc,203665,203665,63817,1.000,.398,20,24636,2076993752,24638
IC,8,100,stanford,264830,264830,35213,1.000,.940,5,251,7696901,253
IC,8,100,wiki,10295,10293,3905,1.000,.329,15,1614,6396618,1616
IC,16,100,local,16384,16384,2053,1.000,.498,5,1025,8399911,1029
IC,16,100,random,16384,16382,5598,1.000,.182,30,4574,16346849,4576
IC,16,100,add20,4164,4163,621,1.000,.419,18,229,341867,231
IC,16,100,amazon,302132,302132,22257,1.000,.848,17,1500,182242767,1502
IC,16,100,bomhof1,9187,9185,2515,1.000,.228,47,1912,8791178,1918
IC,16,100,bomhof2,7454,7452,1408,1.000,.330,46,781,1477980,787
IC,16,100,bomhof3,14566,14564,2069,1.000,.440,47,1013,4189790,1017
IC,16,100,google,741805,741805,52772,1.000,.878,6,1558,282689190,1560
IC,16,100,hamm,27105,27104,7631,1.000,.221,47,5594,86397676,5597
IC,16,100,human,129370,129370,22091,1.000,.366,16,11197,616016323,11199
IC,16,100,roadnet,1486518,1486518,102039,1.000,.910,4,13,7475767,15
IC,16,100,dac,2120,2118,563,1.000,.235,41,412,395703,414
IC,16,100,ram2k,19628,19627,5160,1.000,.237,43,3394,31362775,3398
IC,16,100,soc,259473,259473,51226,1.000,.316,33,24017,2612248856,24019
IC,16,100,stanford,266473,266473,18471,1.000,.901,5,305,9102005,307
IC,16,100,wiki,15488,15486,4698,1.000,.206,23,2224,11038316,2226
ld_TREE,2,100,add20,2678,2678,1398,1.000,.957,1,0,0,1
ld_TREE,2,100,bomhof1,3986,3986,2540,1.000,.784,1,0,0,1
ld_TREE,4,100,bomhof1,5161,5161,2738,1.000,.471,526,1302,2222302,1306
ld_TREE,4,100,add20,2941,2941,879,1.000,.836,18,79,100807,83
ld_TREE,8,100,add20,3458,3458,606,1.000,.713,29,182,282501,189
ld_TREE,2,100,bomhof2,5388,5388,2801,1.000,.961,1,0,0,1
ld_TREE,8,100,bomhof1,8026,8026,4541,1.000,.220,670,3426,11539073,3432
ld_TREE,4,100,bomhof2,6206,6206,2111,1.000,.734,57,340,390247,369
ld_TREE,2,100,amazon,271188,271188,138425,1.000,.979,1,0,0,1
ld_TREE,4,100,amazon,280248,280248,73490,1.000,.953,20,427,63205245,432
ld_TREE,16,100,add20,4164,4164,711,1.000,.366,116,412,780129,419
ld_TREE,16,100,bomhof1,9187,9187,4824,1.000,.119,2337,4230,16148169,4239
ld_TREE,8,100,bomhof2,6828,6828,1734,1.000,.492,59,712,911239,717
ld_TREE,2,100,bomhof3,13013,13013,6749,1.000,.964,1,0,0,1
ld_TREE,8,100,amazon,291719,291719,40474,1.000,.900,54,1341,208310629,1347
ld_TREE,4,100,bomhof3,13837,13837,3879,1.000,.891,58,197,639430,225
ld_TREE,16,100,bomhof2,7454,7454,1565,1.000,.297,150,1025,1620605,1034
ld_TREE,8,100,bomhof3,14340,14340,2429,1.000,.737,113,577,1949660,587
ld_TREE,16,100,amazon,302132,302132,23175,1.000,.814,94,2651,452114407,2658
ld_TREE,32,100,add20,4706,4706,761,1.000,.193,301,610,1086150,617
ld_TREE,16,100,bomhof3,14566,14566,2269,1.000,.401,689,1331,5922919,1339
ld_TREE,32,100,bomhof1,11637,11637,5883,1.000,.061,2141,5531,25793742,5541
ld_TREE,2,100,hamm,21635,21635,12290,1.000,.880,1,0,0,1
ld_TREE,4,100,hamm,23838,23838,8230,1.000,.724,306,2025,19809279,2036
ld_TREE,32,100,bomhof2,8075,8075,1693,1.000,.149,519,1298,2583105,1313
ld_TREE,32,100,amazon,314306,314306,16208,1.000,.606,267,5589,1040457592,5626
ld_TREE,8,100,hamm,25742,25742,8084,1.000,.398,459,4941,58401090,4951
ld_TREE,2,100,google,722589,722589,389599,1.000,.927,1,0,0,1
ld_TREE,32,100,bomhof3,15058,15058,2379,1.000,.197,1600,1866,9696247,1954
ld_TREE,2,100,human,24510,24510,12867,1.000,.952,1,0,0,1
ld_TREE,4,100,google,729996,729996,197683,1.000,.923,13,58,21788121,63
ld_TREE,4,100,human,44304,44304,19276,1.000,.574,40,6526,129670330,6530
ld_TREE,16,100,hamm,27105,27105,8201,1.000,.206,2455,6613,85573905,6624
ld_TREE,8,100,google,736102,736102,99012,1.000,.929,18,176,46283663,181
ld_TREE,8,100,human,77280,77280,29986,1.000,.322,85,18319,602527576,18325
ld_TREE,16,100,google,741805,741805,51766,1.000,.895,23,254,57285077,263
ld_TREE,64,100,bomhof1,13376,13376,6506,1.000,.032,3418,6316,33988958,6422
ld_TREE,32,100,hamm,28416,28416,8164,1.000,.108,5837,7358,103049954,7368
ld_TREE,16,100,human,129370,129370,46116,1.000,.175,212,36298,2057550658,36309
ld_TREE,64,100,bomhof2,8761,8761,1714,1.000,.079,657,1455,3377572,1466
ld_TREE,64,100,amazon,327552,327552,16071,1.000,.318,793,9401,1690912688,9412
ld_TREE,64,100,add20,5530,5530,782,1.000,.110,420,637,1438523,654
ld_TREE,2,100,dac,1006,1006,599,1.000,.839,1,0,0,1
ld_TREE,4,100,dac,1324,1324,630,1.000,.525,45,271,125063,275
ld_TREE,32,100,google,746683,746683,26399,1.000,.883,43,508,74183759,521
ld_TREE,8,100,dac,1566,1566,633,1.000,.309,100,436,253975,442
ld_TREE,2,100,ram2k,7397,7397,4754,1.000,.777,1,0,0,1
ld_TREE,64,100,bomhof3,15564,15564,2386,1.000,.101,2199,2142,10854961,2315
ld_TREE,16,100,dac,2120,2120,880,1.000,.150,379,745,576113,754
ld_TREE,4,100,ram2k,8905,8905,4356,1.000,.511,1421,1946,6046004,2075
ld_TREE,8,100,ram2k,13844,13844,7721,1.000,.224,697,5916,33792820,5923
ld_TREE,2,100,soc,125663,125663,71271,1.000,.881,1,0,0,1
ld_TREE,16,100,ram2k,19628,19628,11542,1.000,.106,6453,10339,81849637,10350
ld_TREE,32,100,human,217795,217795,77253,1.000,.088,784,68019,6445661160,68028
ld_TREE,32,100,dac,2276,2276,840,1.000,.084,526,767,623616,815
ld_TREE,64,100,google,757277,757277,15556,1.000,.760,132,1620,236491011,1632
ld_TREE,64,100,hamm,30517,30517,8251,1.000,.057,5746,7843,115209635,8020
ld_TREE,4,100,soc,160167,160167,62837,1.000,.637,158,24265,1486398995,24269
ld_TREE,2,100,roadnet,1485206,1485206,769978,1.000,.964,1,0,0,1
ld_TREE,4,100,roadnet,1485468,1485468,380888,1.000,.975,3,0,0,3
ld_TREE,32,100,ram2k,21490,21490,10375,1.000,.064,6218,9759,79614835,9957
ld_TREE,8,100,soc,203665,203665,56647,1.000,.449,81,32103,3063379425,32108
ld_TREE,8,100,roadnet,1485867,1485867,196466,1.000,.945,5,0,0,5
ld_TREE,2,100,stanford,262161,262161,133362,1.000,.982,1,0,0,1
ld_TREE,4,100,stanford,263570,263570,69740,1.000,.944,7,3,263955,8
ld_TREE,16,100,roadnet,1486518,1486518,102033,1.000,.910,9,3,125004,9
ld_TREE,16,100,soc,259473,259473,70331,1.000,.230,534,58543,6808464955,58550
ld_TREE,2,100,wiki,4065,4065,2461,1.000,.825,1,0,0,1
ld_TREE,64,100,dac,2504,2504,851,1.000,.045,805,801,656443,845
ld_TREE,8,100,stanford,264830,264830,35205,1.000,.940,13,20,923795,25
ld_TREE,4,100,wiki,6288,6288,2668,1.000,.589,21,719,1537683,723
ld_TREE,2,100,local,2048,2048,1026,1.000,.998,2,0,0,2
ld_TREE,4,100,local,4096,4096,2473,1.000,.414,408,1447,1986628,1452
ld_TREE,8,100,local,8192,8192,3213,1.000,.318,400,2185,6894262,2195
ld_TREE,8,100,wiki,10295,10295,3738,1.000,.344,43,1674,7975193,1677
ld_TREE,16,100,local,16384,16384,3916,1.000,.261,370,2889,19151864,2898
ld_TREE,64,100,human,359558,359558,127051,1.000,.044,1599,119006,18599486134,119047
ld_TREE,2,100,random,2048,2048,1026,1.000,.998,2,0,0,2
ld_TREE,16,100,stanford,266473,266473,18249,1.000,.912,16,55,1054226,62
ld_TREE,4,100,random,4096,4096,1945,1.000,.526,26,919,1853472,931
ld_TREE,32,100,local,32768,32768,5500,1.000,.186,484,4470,59794672,4480
ld_TREE,8,100,random,8192,8192,3078,1.000,.332,59,2051,8200409,2059
ld_TREE,16,100,random,16384,16384,5366,1.000,.190,98,4335,34996730,4343
ld_TREE,16,100,wiki,15488,15488,4946,1.000,.195,103,2681,20873446,2690
ld_XBAR,2,100,add20,2678,2678,1398,1.000,.957,1,0,0,1
ld_TREE,64,100,ram2k,26644,26644,13298,1.000,.031,8330,12918,129809510,13190
ld_TREE,32,100,roadnet,1487412,1487412,52866,1.000,.879,12,3,122201,12
ld_TREE,32,100,soc,356480,356480,88594,1.000,.125,670,80068,14587082100,80078
ld_TREE,32,100,random,32768,32768,10337,1.000,.099,241,9303,149923624,9314
ld_XBAR,4,100,add20,2941,2941,811,1.000,.906,13,11,13044,22
ld_XBAR,8,100,add20,3458,3458,563,1.000,.767,197,143,124072,197
ld_TREE,64,100,local,65536,65536,7196,1.000,.142,820,6163,153944559,6176
ld_TREE,32,100,wiki,21423,21423,6266,1.000,.106,305,3831,41541881,3844
ld_TREE,64,100,random,65536,65536,20451,1.000,.050,453,19416,629395140,19429
ld_XBAR,16,100,add20,4164,4164,424,1.000,.613,157,163,202967,170
ld_TREE,32,100,stanford,269307,269307,9229,1.000,.911,23,153,2563893,164
ld_XBAR,2,100,amazon,271188,271188,138425,1.000,.979,1,0,0,1
ld_XBAR,2,100,bomhof1,3986,3986,2540,1.000,.784,1,0,0,1
ld_XBAR,4,100,amazon,280248,280248,73239,1.000,.956,19,52,6195986,57
ld_XBAR,4,100,bomhof1,5161,5161,2366,1.000,.545,717,930,1666874,1007
ld_XBAR,2,100,bomhof2,5388,5388,2801,1.000,.961,1,0,0,1
ld_XBAR,8,100,bomhof1,8026,8026,2929,1.000,.342,1723,1814,6834598,1920
ld_XBAR,4,100,bomhof2,6206,6206,1951,1.000,.795,119,276,246856,281
ld_XBAR,8,100,amazon,291719,291719,39444,1.000,.924,35,241,22649374,248
ld_TREE,64,100,roadnet,1488956,1488956,27055,1.000,.859,15,6,297018,15
ld_XBAR,8,100,bomhof2,6828,6828,1519,1.000,.561,801,497,671814,801
ld_XBAR,16,100,bomhof1,9187,9187,2644,1.000,.217,2615,2042,8705767,2615
ld_XBAR,32,100,add20,4706,4706,665,1.000,.221,643,450,394130,644
ld_XBAR,16,100,amazon,302132,302132,20918,1.000,.902,153,229,31877549,238
ld_XBAR,2,100,bomhof3,13013,13013,6749,1.000,.964,1,0,0,1
ld_XBAR,4,100,bomhof3,13837,13837,3819,1.000,.905,71,137,369568,163
ld_XBAR,8,100,bomhof3,14340,14340,2101,1.000,.853,291,219,822075,392
ld_XBAR,16,100,bomhof2,7454,7454,1341,1.000,.347,1057,747,1247277,1057
ld_TREE,64,100,wiki,29463,29463,8118,1.000,.056,768,6006,85669294,6015
ld_TREE,64,100,stanford,274905,274905,5669,1.000,.757,43,227,3529195,238
ld_TREE,64,100,soc,372356,372356,116939,1.000,.049,19485,113918,18905262673,114525
ld_XBAR,16,100,bomhof3,14566,14566,2061,1.000,.441,1733,1118,3768368,1733
ld_XBAR,32,100,bomhof1,11637,11637,2641,1.000,.137,2629,2310,12330451,2629
ld_XBAR,32,100,amazon,314306,314306,11822,1.000,.830,565,358,42345821,570
ld_XBAR,2,100,hamm,21635,21635,12290,1.000,.880,1,0,0,1
ld_XBAR,32,100,bomhof2,8075,8075,1312,1.000,.192,1153,851,1701761,1153
ld_XBAR,4,100,hamm,23838,23838,7840,1.000,.760,422,1682,14704840,1726
ld_XBAR,8,100,hamm,25742,25742,7711,1.000,.417,6139,4568,55086510,6139
ld_XBAR,2,100,google,722589,722589,389599,1.000,.927,1,0,0,1
ld_XBAR,2,100,human,24510,24510,12867,1.000,.952,1,0,0,1
ld_XBAR,32,100,bomhof3,15058,15058,2077,1.000,.226,2053,1529,5713495,2053
ld_XBAR,4,100,google,729996,729996,197626,1.000,.923,7,0,0,7
ld_XBAR,64,100,add20,5530,5530,613,1.000,.140,593,517,237479,595
ld_XBAR,4,100,human,44304,44304,15332,1.000,.722,71,2496,54158474,2498
ld_XBAR,8,100,google,736102,736102,98953,1.000,.929,9,8,512425,15
ld_XBAR,16,100,hamm,27105,27105,7644,1.000,.221,7003,6056,79899677,7003
ld_XBAR,8,100,human,77280,77280,16586,1.000,.582,155,4919,190786245,4974
ld_XBAR,16,100,google,741805,741805,51577,1.000,.898,13,11,677146,22
ld_XBAR,64,100,bomhof1,13376,13376,2696,1.000,.077,2693,2358,13632245,2693
ld_XBAR,64,100,amazon,327552,327552,6920,1.000,.739,597,432,50968991,609
ld_XBAR,16,100,human,129370,129370,19091,1.000,.423,589,8442,518597854,8453
ld_XBAR,32,100,hamm,28416,28416,7612,1.000,.116,7573,6810,95594470,7573
ld_XBAR,2,100,dac,1006,1006,599,1.000,.839,1,0,0,1
ld_XBAR,4,100,dac,1324,1324,507,1.000,.652,82,148,67842,156
ld_XBAR,64,100,bomhof2,8761,8761,1274,1.000,.107,1225,840,1543377,1225
ld_XBAR,8,100,dac,1566,1566,527,1.000,.371,481,330,192371,481
ld_XBAR,32,100,google,746683,746683,26086,1.000,.894,17,8,165037,19
ld_XBAR,2,100,ram2k,7397,7397,4754,1.000,.777,1,0,0,1
ld_XBAR,64,100,bomhof3,15564,15564,2186,1.000,.111,2157,1559,4856735,2157
ld_XBAR,16,100,dac,2120,2120,549,1.000,.241,537,414,335366,537
ld_XBAR,4,100,ram2k,8905,8905,4124,1.000,.539,1589,1711,5001916,2063
ld_XBAR,32,100,human,217795,217795,21307,1.000,.319,1075,11793,1163164831,11802
ld_XBAR,8,100,ram2k,13844,13844,5213,1.000,.331,4675,3399,21130561,4675
ld_XBAR,2,100,soc,125663,125663,71271,1.000,.881,1,0,0,1
ld_XBAR,2,100,roadnet,1485206,1485206,769978,1.000,.964,1,0,0,1
ld_XBAR,4,100,soc,160167,160167,56996,1.000,.702,211,18128,986516971,18131
ld_XBAR,16,100,ram2k,19628,19628,6060,1.000,.202,5939,4857,41840271,5939
ld_XBAR,4,100,roadnet,1485468,1485468,380888,1.000,.975,3,0,0,3
ld_XBAR,32,100,dac,2276,2276,569,1.000,.125,565,436,310472,565
ld_XBAR,64,100,hamm,30517,30517,7910,1.000,.060,7909,7172,101555514,7909
ld_XBAR,8,100,roadnet,1485867,1485867,196466,1.000,.945,5,0,0,5
ld_XBAR,8,100,soc,203665,203665,44437,1.000,.572,959,21474,1438466337,21479
ld_XBAR,2,100,stanford,262161,262161,133362,1.000,.982,1,0,0,1
ld_XBAR,64,100,google,757277,757277,14269,1.000,.829,21,13,660795,26
ld_XBAR,32,100,ram2k,21490,21490,5120,1.000,.131,5051,4504,40081790,5051
ld_XBAR,16,100,roadnet,1486518,1486518,102033,1.000,.910,9,0,0,9
ld_XBAR,4,100,stanford,263570,263570,69737,1.000,.944,5,0,0,5
ld_XBAR,2,100,wiki,4065,4065,2461,1.000,.825,1,0,0,1
ld_XBAR,16,100,soc,259473,259473,41461,1.000,.391,5194,25803,2710569985,25920
ld_XBAR,4,100,wiki,6288,6288,2339,1.000,.672,19,368,509126,373
ld_XBAR,8,100,stanford,264830,264830,35205,1.000,.940,7,0,0,7
ld_XBAR,64,100,human,359558,359558,21909,1.000,.256,2376,14179,2277451829,14190
ld_XBAR,8,100,wiki,10295,10295,2626,1.000,.490,83,584,2330915,591
ld_XBAR,2,100,local,2048,2048,1026,1.000,.998,2,0,0,2
ld_XBAR,4,100,local,4096,4096,2046,1.000,.500,369,1021,1365789,1031
ld_XBAR,8,100,local,8192,8192,2293,1.000,.446,478,1266,4025837,1272
ld_XBAR,2,100,random,2048,2048,1026,1.000,.998,2,0,0,2
ld_XBAR,16,100,local,16384,16384,2354,1.000,.435,944,1326,9727688,1358
ld_XBAR,4,100,random,4096,4096,1579,1.000,.648,29,553,985761,565
ld_XBAR,16,100,wiki,15488,15488,2797,1.000,.346,405,979,4361754,988
ld_XBAR,8,100,random,8192,8192,1789,1.000,.572,90,760,2954241,778
ld_XBAR,16,100,stanford,266473,266473,18194,1.000,.915,9,3,32271,10
ld_XBAR,64,100,dac,2504,2504,598,1.000,.065,595,312,151586,595
ld_XBAR,32,100,roadnet,1487412,1487412,52866,1.000,.879,9,0,0,9
ld_MESH0,2,100,add20,2678,2678,1398,1.000,.957,1,0,0,1
ld_XBAR,32,100,local,32768,32768,2297,1.000,.445,1320,1269,17562228,1665
ld_XBAR,16,100,random,16384,16384,2032,1.000,.503,130,1001,7814988,1049
ld_XBAR,32,100,soc,356480,356480,27821,1.000,.400,1331,17343,2741690717,17731
ld_MESH0,4,100,add20,2941,2941,811,1.000,.906,13,11,13044,22
ld_MESH0,8,100,add20,3458,3458,566,1.000,.763,71,146,137040,151
ld_XBAR,32,100,random,32768,32768,2293,1.000,.446,210,1260,19721092,1319
ld_XBAR,64,100,ram2k,26644,26644,5504,1.000,.075,5501,5028,55368272,5501
ld_XBAR,32,100,stanford,269307,269307,9215,1.000,.913,13,30,171182,41
ld_MESH0,16,100,add20,4164,4164,448,1.000,.580,84,149,257886,171
ld_XBAR,32,100,wiki,21423,21423,3162,1.000,.211,1054,1043,7017148,1158
ld_MESH0,2,100,amazon,271188,271188,138425,1.000,.979,1,0,0,1
ld_MESH0,2,100,bomhof1,3986,3986,2540,1.000,.784,1,0,0,1
ld_XBAR,64,100,local,65536,65536,2174,1.000,.471,2003,1147,28083154,2058
ld_MESH0,4,100,amazon,280248,280248,73239,1.000,.956,19,52,6195986,57
ld_MESH0,4,100,bomhof1,5161,5161,2366,1.000,.545,717,930,1666874,1007
ld_XBAR,64,100,random,65536,65536,2514,1.000,.407,290,1479,45817613,1533
ld_MESH0,8,100,amazon,291719,291719,39497,1.000,.923,29,247,32382548,256
ld_MESH0,2,100,bomhof2,5388,5388,2801,1.000,.961,1,0,0,1
ld_MESH0,8,100,bomhof1,8026,8026,3061,1.000,.327,675,1946,6955355,1967
ld_MESH0,4,100,bomhof2,6206,6206,1951,1.000,.795,119,276,246856,281
ld_MESH0,32,100,add20,4706,4706,667,1.000,.220,651,516,718981,651
ld_MESH0,8,100,bomhof2,6828,6828,1497,1.000,.570,438,475,695928,625
ld_MESH0,16,100,bomhof1,9187,9187,2961,1.000,.193,1799,2369,9898234,2470
ld_MESH0,2,100,bomhof3,13013,13013,6749,1.000,.964,1,0,0,1
ld_MESH0,16,100,amazon,302132,302132,21040,1.000,.897,90,385,54760094,396
ld_XBAR,64,100,roadnet,1488956,1488956,27055,1.000,.859,13,0,0,13
ld_MESH0,4,100,bomhof3,13837,13837,3819,1.000,.905,71,137,369568,163
ld_MESH0,16,100,bomhof2,7454,7454,1413,1.000,.329,1015,756,1347191,1015
ld_MESH0,8,100,bomhof3,14340,14340,2143,1.000,.836,231,279,984404,436
ld_XBAR,64,100,soc,372356,372356,38344,1.000,.151,16201,33312,4768693953,34676
ld_MESH0,16,100,bomhof3,14566,14566,2067,1.000,.440,1693,1124,4137565,1693
ld_MESH0,32,100,bomhof1,11637,11637,2825,1.000,.128,1259,2475,13371685,2597
ld_MESH0,32,100,amazon,314306,314306,12173,1.000,.806,152,698,109298066,711
ld_XBAR,64,100,stanford,274905,274905,5526,1.000,.777,17,31,292447,42
ld_XBAR,64,100,wiki,29463,29463,2769,1.000,.166,1140,1000,13572853,1610
ld_MESH0,2,100,hamm,21635,21635,12290,1.000,.880,1,0,0,1
ld_MESH0,32,100,bomhof2,8075,8075,1348,1.000,.187,1140,938,2021897,1140
ld_MESH0,4,100,hamm,23838,23838,7840,1.000,.760,422,1682,14704840,1726
ld_MESH0,8,100,hamm,25742,25742,7803,1.000,.412,4138,4660,55305297,4747
